symbol,date,entry_path,pnl_pct,mfe_pct,label,open,high,low,close,volume,delivery_qty,delivery_pct,atr_20,rdv,mfm,dist_high_10,dist_low_10,range_pos_10,range_width_10,dist_high_22,dist_low_22,range_pos_22,range_width_22,dist_high_63,dist_low_63,range_pos_63,range_width_63,dist_high_252,dist_low_252,range_pos_252,range_width_252,is_ath,bars_at_base,base_tightness,fas,prt,prt_slope,prt_accel,dvl_10,dvl_rate_10,velocity_10,velocity_10_norm,price_distance_10,ars_10,pdd_10,dvl_30,dvl_rate_30,velocity_30,velocity_30_norm,price_distance_30,ars_30,pdd_30,dvl_60,dvl_rate_60,velocity_60,velocity_60_norm,price_distance_60,ars_60,pdd_60,dvl_120,dvl_rate_120,velocity_120,velocity_120_norm,price_distance_120,ars_120,pdd_120,cdvl,vel_dp5,dvwap_10,dvwap_30,dvwap_60,dvwap_120,cwvap,smoothed_cwvap,cts,cts_slope,cts_accel,cts_slope_trough,cts_slope_threshold,va_high,va_low,va_profile_width,dvwap_bear_stack,cwc,cwc_slope,mcs_composite,mcs_composite_slope,price_slope_z,rdv_slope_z,psz_buy_threshold,psz_sell_threshold,rsz_buy_threshold,rsz_sell_threshold,psz_smooth,psz_v,rsz_smooth,rsz_v,accum_div,distrib_div,coherence_raw,coherence,cts_buy_threshold,cts_sell_threshold,fas_buy_threshold,fas_sell_threshold,cts_accel_threshold,pdd_120_threshold,psz_v_extreme_threshold,prt_slope_buy_threshold,prt_slope_sell_threshold
BHARTIARTL,2019-04-01,prt_zero_cross,-8.82,0.1,0,333.9,344.95,333.2,340.8,6381272,2466818,38.66,11.313856265342075,0.8246308635471525,0.2995780590717318,-1.899827288428315,7.2541306058221915,0.7774030354131545,8.700117370892011,-4.417332772402188,12.810327706057592,0.7107438016528925,15.977112676056334,-4.417332772402188,16.37357008707529,0.7527472527472527,18.69131455399061,-4.417332772402188,16.37357008707529,0.7527472527472527,18.69131455399061,False,0,0.4654631083202508,0.5947231826888428,0.24168054088762533,0.47647296151610147,0.10130726864081223,21350036.0,2135003.6,442123.89999999735,0.23000450702441788,0.27400029904006334,0.7811546005690589,0.4928456984710043,76021956.0,2534065.2,946103.9357142868,0.6367528760918046,3.5354877295491787,1.1651134905711928,3.370374238977986,124565271.0,2076087.85,2660307.4309232472,2.6939617632166857,2.4129703754173155,1.2074440533447226,2.205526322072593,127114627.0,1059288.5583333333,2042452.4445679365,4.1313728007945265,,1.2294850141509,,1.5470479522356517,0.0,332.08785029928094,324.4766054863041,320.41139314279974,320.2012692891252,325.83465622404503,323.9437566134717,-0.6018772533231053,-0.12649949688996054,0.04468735524888963,0,0.011064757110735806,333.24331241432935,306.68644958190305,2.347286566984096,False,0.7288220297542352,-0.01111074458083755,-0.05116344315518856,-0.0065438793863653874,-0.0687,0.106,-0.3084,0.2155,-0.2296,0.0952,-0.2258,0.017875,0.1371,0.101676,0.0073,0.0,0.104,0.244,-0.8536,1.0,-0.7606,0.8821,0.017313,0.0,0.1797,-1.1454,0.972
BHARTIARTL,2019-05-06,prt_zero_cross,9.88,11.85,1,331.45,336.4,326.5,333.45,14596079,5611023,38.44,13.099540867703492,1.7121544771389714,0.404040404040405,-7.00041835169433,6.177360292946975,0.43595505617977476,13.34532913480282,-8.342495876855422,6.177360292946975,0.3899497487437181,14.919778077672815,-8.342495876855422,13.863752774457902,0.5722339675828044,21.277552856500222,-8.342495876855422,13.863752774457902,0.5722339675828044,21.277552856500222,False,0,0.627202255109232,0.07319205238249016,-0.23030166808384359,0.0424636257991947,0.039182763075076746,37724783.0,3772478.3,-242251.20000000205,-0.09604947334190386,-1.1679798669678325,1.1479357406371475,-1.31591560760498,91595759.0,3053191.966666667,248034.4785714328,0.110468786031902,0.21756487718027978,1.0452857103276443,0.1722791668526355,158478634.0,2641310.566666667,1675716.6253615085,0.991309133318848,1.6489127533663481,1.105374124078838,1.5435386292875102,199962256.0,1666352.1333333333,2752545.957904973,3.022905637874807,,1.2016133166563874,,0.685375927067251,0.0,331.5391762183571,339.05843022647827,329.8823565965299,326.86151348361255,332.4039257252585,330.47753565819755,-0.5026184616489087,-0.040688510435969966,0.024822431092402168,0,0.04285432575786485,352.6701723560287,320.01522069176895,2.4928317712851666,False,0.5925643860946814,0.005508587849932989,0.354970767150506,0.009509052499912084,-0.1345,-0.0901,-0.2745,0.1942,-0.204,0.1072,-0.1862,0.021242,-0.1958,-0.031739,0.0,0.0,0.268,0.403,-0.6066,1.0,-0.4832,0.7511,0.018894,0.0,0.2131,-0.9827,1.0129
BHARTIARTL,2019-06-27,prt_zero_cross,3.26,7.36,1,347.25,350.85,340.9,348.65,12895120,9407789,72.96,10.229946435683098,2.728930828318989,0.557788944723611,-3.939936630389864,4.292551600358949,0.5008726003490394,8.217410010038714,-4.987055457146754,4.292551600358949,0.4395099540581922,9.364692384913232,-4.987055457146754,11.532309660908494,0.6632934682612691,15.588699268607478,-4.987055457146754,19.054123271299282,0.7530364372469633,21.253405994550402,False,0,0.5271389144434221,0.3775983073462022,0.1184172420584428,0.3043586805774887,0.09172451920866874,33716154.0,3371615.4,1493076.1999999965,0.49213095867283535,-1.4760585595374849,1.069516324427077,-1.5455748839645618,92331989.0,3077732.966666667,-439987.9499999993,-0.14731248700961683,1.7008886712551103,1.0233036027814717,1.6775850684736386,187959225.0,3132653.75,466036.14327029604,0.1714889368223305,1.8279665604868152,1.0300265420099395,1.7979400184768757,310755030.0,2589625.25,3062360.0292303422,1.6838379958159864,2.849477285464741,1.1101869834805251,2.739290301984216,0.5014623344464859,1.0,346.81578022221476,347.003314742412,341.30618392920115,331.1177960121788,343.8560629735557,343.2620538755586,0.03348949850730266,0.0005035940953267815,0.015850558542693193,0,0.029003166182976263,355.13700710942373,332.82038966950387,2.1814989531203435,False,0.7394545189291085,0.030361469068071592,0.1077756033045201,-0.009364024655332384,-0.0914,0.1126,-0.2745,0.2476,-0.1903,0.107,-0.0919,0.120854,0.0955,-0.00043,0.0103,0.0,0.152,0.179,-0.602,0.5935,-0.2511,0.9427,0.010029,0.0,0.1821,-0.9221,0.6711
BHARTIARTL,2019-09-06,prt_zero_cross,4.78,10.41,1,350.2,354.0,345.1,349.25,6274987,2012994,32.08,11.639660352810694,0.47930446214974,-0.06741573033708138,-5.146659424225962,4.222620113398978,0.42749244712990914,9.477451682176081,-7.788778877887789,4.222620113398978,0.324169530355097,12.49821045096635,-7.788778877887789,8.749805386890868,0.48784722222222243,16.492483894058704,-7.788778877887789,19.25900631722724,0.6565774155995342,24.59556191839656,False,0,0.5746527777777769,0.09576753362079511,-0.11072827722941624,0.16676001289448852,0.054359708971803505,43278888.0,4327888.8,-719227.9000000085,-0.20171138440319122,-0.30069605932743865,0.8859556969766603,-0.18665175630409897,132674215.0,4422473.833333333,2493506.607142858,0.7553776885987036,0.4854093529142919,1.1364276297827796,0.3489817231315123,211261133.0,3521018.8833333333,1839756.1397107886,0.5783628323923201,-1.2027842373097546,1.0088348782643437,-1.2116191155740983,394108678.0,3284238.9833333334,2087204.3432898019,0.7376813635478545,1.3273583190311211,1.0196273776233988,1.3077309414077223,0.4452925530315154,2.0,349.9870874755981,351.5836338023245,351.41923467834323,344.96356362856983,349.84031433221736,349.0138903847386,-0.16812208037902415,-0.0037967203688041235,0.024383004779271068,0,0.03344099284893074,358.02007382994094,337.61723271726487,1.7528725490472996,False,0.9144464884616075,0.045912293892538245,-0.012576147668801815,-0.008862533539481287,-0.2229,-0.1156,-0.3254,0.2044,-0.2623,0.0897,-0.2738,0.008088,-0.1583,-0.108925,0.0,0.0,0.693,0.627,-0.5443,0.6,-0.1285,0.9136,0.013303,3.7664,0.1804,-1.0818,0.8375
BHARTIARTL,2019-11-01,prt_zero_cross,17.17,22.06,1,363.35,376.4,363.35,373.05,13682012,7334037,53.6,16.08696779649208,1.1005637532101928,0.4865900383141797,-5.914249684741485,14.608294930875578,0.669718309859155,19.03230130009382,-6.032745591939544,14.608294930875578,0.6650349650349652,19.16633159093955,-6.032745591939544,16.160672582905196,0.6842452208305869,20.33239512129742,-6.032745591939544,27.38603380570257,0.7700432069131061,27.91850958316579,False,0,0.9360580092287406,0.5345566287798966,0.319426590720969,0.09611759634266842,0.04684305090279532,85595971.0,8559597.1,5512119.99999999,1.203203221343213,-0.7583778468593888,1.5632960614655869,-1.3216739083249758,179350118.0,5978337.266666667,4559156.150000001,1.1375527986060607,1.8058095451856782,1.3860443094866572,1.419765235699021,305695448.0,5094924.133333334,2975778.5361512722,0.8018689355707623,1.6970258376443723,1.2152573552199715,1.4817684824244008,476437576.0,3970313.1333333333,1607422.2890802952,0.4804617687127502,2.4616198963632656,1.1016738472801784,2.3599460490830872,0.9783708102266145,5.0,365.034698022476,363.58337349744943,359.508309595644,354.09883064034136,362.1422568826955,360.6398693387072,-0.36802457104437397,-0.06777443394545726,0.022610850110281713,0,0.024761527914416635,378.42763372038536,348.5249073989725,1.8588168199064479,False,0.7499970599059959,-0.010405968716077057,0.14983296839822183,-4.650595567884542e-05,-0.1849,0.0641,-0.287,0.1696,-0.2527,0.1395,-0.2704,0.0014,0.1701,0.029362,0.0119,0.0,0.11,0.2,-0.4177,0.8135,-0.1893,0.8844,0.007533,3.1544,0.167,-0.8767,0.9047
BHARTIARTL,2019-12-19,prt_zero_cross,8.66,15.52,1,436.0,456.8,430.25,449.45,13974432,4702388,33.65,16.630581906031857,0.7233204029072896,0.44632768361581776,-1.609019264448341,7.626915708812251,0.8124999999999993,8.721771053509842,-7.444398682042841,7.781774580335729,0.4730320699708452,15.263099343642233,-7.444398682042841,38.07987711213517,0.7742036227357899,35.62131494048282,-7.444398682042841,53.474474987194796,0.8124513618677041,42.88574924908221,False,0,0.2448469706433478,0.5911766358710568,0.23942577959182787,0.2652794634849085,0.06552773062149017,47029108.0,4702910.8,-1861018.6000000036,-0.28996522611329784,0.126273392709025,0.5926984109236184,0.5335749817854065,219180204.0,7306006.8,-3531485.7392857084,-0.6101473550095651,4.69015458633529,0.9466538011418179,4.743500785193472,394536496.0,6575608.266666667,4216106.886763056,0.8481676638119079,6.725561416430795,1.0631749271014603,6.662386489329334,609601864.0,5080015.533333333,4078911.998027229,0.9915534443590014,6.352754257004144,1.0440003130117785,6.308753943992365,0.2025352531420814,4.0,439.10793553115127,430.32495473759997,405.1474789657082,389.23757385681125,423.26544788518754,420.57597912819415,-0.5342328364939825,-0.07950317821945795,0.05380897283214064,0,0.03307371709089656,452.7851787925088,389.727083411538,3.7916950673926726,False,0.5728600346348853,0.01067768959672432,0.18197440660239028,0.01717224375021423,-0.1592,0.2489,-0.2642,0.2284,-0.1996,0.0706,-0.2474,0.032471,0.3267,0.166998,0.0396,0.0,0.197,0.309,-0.4613,1.0,0.1269,0.9425,0.012446,4.7049,0.1799,-0.5247,0.6118
BHARTIARTL,2020-02-05,prt_zero_cross,-4.01,3.33,0,518.0,537.5,515.8,533.35,30082900,12536641,41.67,15.226264280581503,0.9706183394470542,0.6175115207373301,-0.7720930232558096,11.091439283482607,0.9277003484320561,10.762163682384921,-0.7720930232558096,21.119563983195185,0.9572825527534742,18.215055779506887,-0.7720930232558096,52.25520982015416,0.9778311965811967,35.09890315927627,-0.7720930232558096,82.1239542427864,0.9830369916206827,45.8704415487016,True,0,0.30662393162393153,1.1347961986813382,0.7077688558203029,0.2958435997017622,0.06230114196860384,95019506.0,9501950.6,-18308388.200000018,-2.3096175666503886,1.2379924354813658,0.840275433319458,1.397717002161908,278889057.0,9296301.9,7669246.096428575,1.0843866742482666,5.004510534943237,1.2994286603368617,4.705081874606376,503916505.0,8398608.416666666,4671462.84516128,0.7168898468026016,10.629659187408958,1.1322586520875082,10.49740053532145,787746067.0,6564550.558333334,4329912.053987216,0.8313401834591021,10.98430954027895,1.0949524706075984,10.889357069671352,-0.011457884593220087,5.0,508.7863125645027,492.07921030716983,459.9330808514069,426.8679199881605,487.4176816045356,485.9070754114425,-0.7574910679771714,-0.2371491400321182,0.00850310389671947,0,0.04627637659963861,504.26220609320484,413.9685692265018,5.930124106794673,False,0.4240328640184812,-0.04992956625048974,0.1743580924152655,-0.02280147233172448,-0.0181,-0.1007,-0.2095,0.2777,-0.2095,0.1597,-0.1856,-0.036305,-0.1094,0.056731,0.0,0.0,0.39,0.469,-0.4833,1.0,0.4404,1.1285,0.01137,7.6746,0.1702,-0.5226,0.556
BHARTIARTL,2020-03-05,prt_zero_cross,-12.59,0.0,0,522.8,530.7,516.65,526.9,14080598,7356946,52.25,16.3546069928172,1.2234349631326717,0.4590747330960783,-4.547101449275366,3.843121797398502,0.4372197309417038,8.46460428923895,-7.374527555594629,4.657860760750817,0.35856269113149813,12.412222433099267,-7.374527555594629,26.173371647509562,0.7226446280991733,28.705636743215035,-7.374527555594629,74.41244620986426,0.8427366447985003,50.62630480167015,False,0,0.2948760330578514,0.47573977325864436,0.07344571248353471,0.07592780874432938,0.056361978855276454,62652508.0,6265250.8,-2638365.4000000153,-0.3561534588051959,-1.008890033691831,0.9363635368208252,-0.9452535705126561,215286561.0,7176218.7,-5571713.214285715,-0.7205371173422883,0.7581961465320414,0.7569363228466156,1.0012598236854258,450945358.0,7515755.966666667,-1465529.26184651,-0.20459622798973776,4.885473557089532,0.9843081500795059,4.901165407010026,829526108.0,6912717.566666666,4838940.754987494,0.8206194002559577,10.422139772289247,1.0370951653349894,10.385044606954258,-0.11722692981054253,0.0,528.5701955157784,527.4438660237506,499.70216115980236,448.672706059518,517.4695451930222,512.3203842029186,-0.672418139977721,-0.1313852989869493,0.03969276143837239,0,0.06595059539257235,542.564452504414,466.20764499759673,4.668825581706276,False,0.06803872090090306,-0.04207335175441179,-0.06441627715297456,0.0132652860627188,-0.3026,0.1123,-0.325,0.2784,-0.2455,0.1723,-0.3236,0.01989,0.0054,0.004699,0.034,0.0,0.464,0.57,-0.7316,1.0,0.4051,1.1348,0.031974,11.5592,0.1747,-0.6371,0.59
BHARTIARTL,2020-03-20,prt_zero_cross,33.42,37.44,1,445.0,472.0,436.65,462.65,19395922,8881450,45.79,29.00601183410013,1.1751876121203801,0.47100424328147006,-11.649002196123364,27.892190739460947,0.6232242124768375,34.99405598184372,-18.669244967917738,27.892190739460947,0.48720424915499744,44.763860369609866,-18.669244967917738,27.892190739460947,0.48720424915499744,44.763860369609866,-18.669244967917738,49.87042436022028,0.5917739765519892,56.23041175834865,False,0,0.7817479478512793,0.12197786351275192,-0.12664295550716698,0.20731982771443924,0.04493880333166525,88496975.0,8849697.5,3734632.3999999953,0.4780897455876774,-2.215058049602884,1.2530686079674644,-2.468126657570348,208764030.0,6958801.0,-4315759.153571425,-0.5609078799990996,-2.437425744854848,0.8627997924460188,-2.300225537300867,487653087.0,8127551.45,-302699.3219132449,-0.04099765204043751,0.18961586416834025,1.0680432605059824,0.12157260366235784,879099553.0,7325829.608333333,4952068.665184772,0.7926599873202312,3.930219730034689,1.053530718665197,3.876689011369492,0.18557376812216214,5.0,464.7199855491687,510.7776448744017,500.6408398596146,453.7066920193473,473.9849933058856,470.37639546829786,-0.9051447661983468,-0.04457519974492474,0.026435041237587165,0,0.07035883234562959,524.9096992322327,407.00933463888475,4.064687185114556,False,0.5267359450087683,0.03619293099752974,-0.24174575020819056,-0.015909726006092917,-0.3112,-0.0075,-0.3302,0.2784,-0.2455,0.1405,-0.3321,-0.004989,-0.0347,-0.049417,0.0,0.0,0.449,0.362,-0.9146,1.0,0.0327,1.1348,0.018963,11.5592,0.1597,-0.6371,0.5739
BHARTIARTL,2020-05-21,prt_zero_cross,-1.55,0.0,0,590.5,604.5,585.4,594.55,20292652,4897160,24.13,26.718377600804633,0.7871482009947559,-0.04188481675393022,-2.8513071895424913,12.540223357940567,0.7915173237753879,14.077874022369869,-2.8513071895424913,24.084315976207865,0.8686488520888217,22.344630392734004,-2.8513071895424913,64.35383552176917,0.93026973026973,42.090656799259946,-2.8513071895424913,88.95598283807405,0.941314948713637,50.012614582457324,False,0,0.3344655344655347,0.9935027822088086,0.7547404419688053,0.10020500715359579,0.010551168863678082,61303351.0,6130335.1,1450452.9999999953,0.20469866648054974,2.4889235788776833,0.9653682679531956,2.523555310924488,198122696.0,6604089.866666666,-2299435.3964285683,-0.2998193420812821,6.385118233932823,0.9272609301598027,6.45785730377302,431538719.0,7192311.983333333,-4430997.2767519625,-0.5684157961496975,1.7328896496546862,1.0001731153595843,1.7327165342951019,883510239.0,7362585.325,1871252.1016115537,0.25434253761932024,5.357735493478802,0.9754670851302113,5.38226840834859,-0.10776257234790244,4.0,569.7610599005202,533.8816201013236,509.53154330496557,497.28511673348504,535.5455932716785,534.2154284705435,0.9184344101845228,0.04388422467722134,0.005529380465105824,0,0.04433335847122855,561.6798521017924,468.79910931866794,3.4762867779938618,False,0.3799279488057614,-0.015874024036668564,0.28397981134070954,0.021960466687330673,0.2937,0.174,-0.3302,0.2122,-0.1813,0.1341,0.2687,0.001271,0.2769,0.138602,0.0,0.0,0.791,0.719,-0.9146,0.8326,-0.2237,0.9694,0.011088,6.5348,0.1423,-0.5895,0.5028
BHARTIARTL,2020-06-22,prt_zero_cross,-8.34,1.82,0,575.8,588.0,570.4,581.05,12715786,3782300,29.74,21.976810722751548,0.2993898397388106,0.21022727272726857,-1.7915997633736203,8.20297951582867,0.8060384263494963,9.405386799759054,-3.8792390405293706,8.20297951582867,0.652592592592592,11.616900438860684,-5.057189542483668,60.62197650310986,0.8763236763236761,43.06858273814646,-5.057189542483668,80.92791530437489,0.8935877600137526,50.055933224335256,False,0,0.2183816183816183,0.8203442401176448,0.3673414228843258,0.26349453229798236,0.03883389718528127,82734294.0,8273429.4,-2553405.400000008,-0.29226946780685237,-0.1865602817316658,0.689787963727792,0.12365175454054203,314341653.0,10478055.1,2610894.1928571416,0.32573266611506113,2.320627894710952,1.1260038435896453,2.1946240511213064,524109633.0,8735160.55,4796409.606674075,0.5939069653027532,5.387496916348562,1.0304669864656641,5.357029929882898,1011762720.0,8431356.0,1378450.6480133322,0.17833215602709243,5.63776070891543,1.0482423660448363,5.589518342870593,0.21399934234766493,4.0,562.8223058467423,566.5735369598661,537.7846534507283,521.4723605986021,553.8572791428633,553.6387754158075,0.08411301098822054,0.002514687207415352,0.0016055549721792392,0,0.037258734518860775,574.2259219537858,519.6975190605772,2.481179074667007,False,0.5845965877606442,-0.02655036373413853,-0.054559237628195034,-0.009270081997829152,0.0541,0.1007,-0.2756,0.2427,-0.238,0.0754,-0.0986,0.049958,0.1688,0.148769,0.0,0.0,0.363,0.428,-0.2243,0.8326,-0.0792,0.975,0.01064,5.2507,0.1854,-0.5393,0.5198
BHARTIARTL,2020-08-24,prt_zero_cross,-10.12,4.14,0,517.9,532.4,508.2,526.9,29166922,10585579,36.29,15.850465048816616,1.721272184883237,0.5454545454545452,-6.120267260579069,3.6796536796536774,0.3524976437323277,10.0683241601822,-9.225600826944623,3.6796536796536774,0.25882352941176434,13.712279369899424,-11.712466487935654,3.6796536796536774,0.21106094808126405,16.81533497817422,-13.905228758169939,61.87403993855606,0.7029668411867364,54.37464414499905,False,0,0.598758465011287,-0.055774281215986654,-0.39953791036938274,0.062099508319006944,0.02522742731790887,68159506.0,6815950.6,4007917.999999995,0.5507396118828723,-2.015713728373251,1.2895145483339403,-2.305228276707191,164814131.0,5493804.366666666,515430.0392857166,0.06730677084723485,-3.7790689305025826,1.0755408073762132,-3.8546097378787954,393357346.0,6555955.766666667,-2081250.8409343814,-0.2563649960669784,-2.0283316546854424,0.8719115639633359,-1.9002432186487783,888508987.0,7404241.558333334,-2543790.1907196576,-0.3192904547596457,-0.29967574991464563,1.001185436583183,-0.3008611864978288,0.002998215989196366,0.0,530.9658440189551,551.0756863703571,559.9502309727608,536.8986684261812,540.2386203623071,539.7588266414806,-0.655996182702621,-0.031346282503793704,0.024142978449755933,0,0.015845222881856868,568.3938577278966,518.415542533849,3.1531134916308923,False,0.21465019780058703,-0.029225969323724336,-0.2948655305734914,-0.006597371452869759,-0.2909,0.1018,-0.294,0.0333,-0.1954,0.0863,-0.3288,-0.010466,0.0843,-0.04773,0.0296,0.0,0.402,0.512,-0.505,0.1976,-0.1096,0.8207,0.005479,5.2473,0.1959,-0.4501,0.4295
BHARTIARTL,2020-09-18,prt_zero_cross,-9.14,0.68,0,483.0,497.65,475.3,494.55,54801702,29937207,54.63,16.968129643270462,1.7137140418989967,0.7225950782997789,-6.33522727272727,5.605381165919282,0.43969849246231163,12.071580224446464,-11.529516994633273,5.605381165919282,0.2894156560088203,18.339904964108783,-17.13304289544235,5.605381165919282,0.20428015564202343,25.983217066019606,-19.191176470588232,51.935483870967744,0.5900523560209424,57.931452835911436,False,0,0.464591439688716,-0.1656631184936646,-0.42572255447100815,0.2783539123122787,0.06972733847730671,123905869.0,12390586.9,-1958111.900000016,-0.22175953451406352,-1.6855128173388685,0.7793945108645141,-1.4649073282033824,410928640.0,13697621.333333334,6580961.525000002,0.8368764461499034,-3.904378466737765,1.3266204716355994,-4.230998938373364,558524030.0,9308733.833333334,4418612.573303662,0.5553162494665337,-3.880804860900859,1.149503198009634,-4.030308058910493,1070974575.0,8924788.125,278813.86162822554,0.034749597389113554,1.405576248025598,1.064688362914569,1.340887885111029,0.3202697586758865,5.0,491.3862866304207,516.351138325176,532.2166752573593,537.9468893835159,508.99369398247217,510.0236047503615,-1.0,-0.11499141181622816,0.004096870124127857,0,0.01569523162995956,535.589973996094,479.34993346737076,3.3144513691895328,True,0.3063377951829069,-0.12009269922621828,0.0064911404214256264,0.02528684267744353,-0.2938,0.0624,-0.3113,-0.0494,-0.1215,0.1099,-0.3028,0.03517,0.0138,0.054288,0.0183,0.0,0.45,0.64,-0.6906,0.1632,-0.3682,0.6105,0.004894,4.0142,0.1466,-0.5283,0.3677
BHARTIARTL,2020-10-08,prt_zero_cross,-2.78,0.0,0,426.0,435.5,419.1,424.45,16705222,5682695,34.02,17.666183402890205,0.5421671887106738,-0.34756097560975935,-5.182620350720427,1.9944731467019132,0.26349206349206383,7.421368830250913,-17.877527329012292,1.9944731467019132,0.0824230387288978,23.724820355754517,-28.879021447721176,1.9944731467019132,0.045945197896484984,42.56096124396277,-30.645424836601308,30.399385560675878,0.3453752181500872,67.49911650371068,False,0,0.1743703293661777,-0.6723149912920325,-0.6685734495814715,0.022445524452606794,0.013552088274196546,72371382.0,7237138.2,-12618756.000000017,-1.241092863933345,-0.5292597606832472,0.5489944187222423,-0.07825417940548951,439215971.0,14640532.366666667,3591281.4535714416,0.3949449307421825,-5.097309245938641,1.036907682191124,-5.134216928129765,613287075.0,10221451.25,6603899.283870959,0.7936782742793813,-7.876630556050661,1.0615691456063936,-7.938199701657055,1097711912.0,9147599.266666668,4461304.672936923,0.547281753402812,-3.7274604535820055,1.0118491573823558,-3.7393096109643613,0.24048218041479444,1.0,430.17881031580225,487.3817195351939,505.5678101696713,530.5987774218211,468.4981990020587,466.83520668238634,-0.6424465472239509,0.05017661533590826,0.02748160663419638,0,0.01891403817549607,517.1528950017959,439.7981587218672,4.378689755211833,True,0.658566866385114,0.02270541895914864,0.12272083310833742,0.008257635830568247,-0.1485,-0.184,-0.3113,-0.1441,-0.1475,0.0869,-0.1497,0.046112,-0.2203,-0.035999,0.0,0.0,0.531,0.636,-1.0,0.0231,-0.6605,0.4167,0.009568,2.5011,0.1194,-0.5283,0.3677
BHARTIARTL,2020-10-16,prt_zero_cross,14.73,15.01,1,404.45,407.3,398.35,401.65,23347957,9809147,42.01,16.611114615571058,0.9824327058955145,-0.26256983240224385,-8.19428571428572,1.6835443037974624,0.15647058823529358,10.581351923316321,-19.29066613081483,1.6835443037974624,0.06478324403312205,25.557077057139292,-31.200753682768067,1.6835443037974624,0.03522245762711853,47.00609983816755,-34.37091503267975,23.394777265745002,0.2657940663176264,71.33076061247355,False,0,0.2251059322033899,-0.8027062305822696,-0.7595881749462672,0.007830723050649205,0.01387529314450387,67061050.0,6706105.0,837426.7999999924,0.08082476872963912,-1.8481601452091745,0.6426393827671677,-1.4907995279763422,309323979.0,10310799.3,-11836287.464285694,-1.225641620266575,-8.208359472288944,0.7403850919640108,-7.948744564252955,638585717.0,10643095.283333333,4732751.110122353,0.5521660676252815,-9.96621863320451,1.0529602248915195,-10.01917885809603,1109823618.0,9248530.15,5085862.373826058,0.6132779195656957,-5.056855120442033,1.0088813486318537,-5.065736469073887,-0.014810938803344779,0.0,417.3077300412135,457.01856940656205,495.1714029090239,526.2464719183819,456.9571941417398,460.86555990465655,-0.3740793563435816,0.028098066175692462,-0.03677828978591761,0,0.02508128739094148,516.1479811278814,431.5591283830467,5.092304442083743,True,0.19844572879934885,-0.09793331281383885,0.05121479024554676,-0.0030494234712958325,-0.3149,0.2749,-0.3123,-0.1967,-0.1475,0.0902,-0.3408,-0.035631,0.3198,0.115928,0.0866,0.0,0.802,0.7,-1.0,-0.0048,-0.7607,0.2395,0.013147,1.5307,0.1085,-0.5283,0.3677
BHARTIARTL,2020-11-10,prt_zero_cross,18.37,25.92,1,474.0,474.15,465.0,466.4,9620279,2818260,29.29,16.63078465697156,0.37919340826215137,-0.6939890710382556,-4.426229508196726,8.33914053426248,0.6243478260869562,12.328473413379076,-4.426229508196726,18.375634517766493,0.7702127659574466,20.154373927958837,-16.56529516994634,18.375634517766493,0.43878787878787867,35.37735849056604,-23.79084967320262,33.14302026834141,0.44363775315246456,56.11063464837049,False,0,0.3484848484848485,0.02859270265605454,0.07026670020731575,0.08098874335138082,0.003136432201538647,79991961.0,7999196.1,-120894.10000000811,-0.010829491394720565,1.9872784526823588,1.0511708420330788,1.93610761064928,210657457.0,7021915.233333333,-5752034.01428571,-0.5376874692810258,1.3679450771111565,0.775257713020624,1.5926873640905326,667441557.0,11124025.95,2543981.418687412,0.26791516905671,-3.3071199666423565,1.0189444408689934,-3.3260644075113497,1127118962.0,9392658.016666668,3905766.532092242,0.4417436727958356,-7.62441475945911,1.006486855144617,-7.630901614603727,0.09193647097000822,0.0,456.724395049181,435.7470789216386,474.3062360987537,510.09981193577016,469.1255637353787,469.64078920701127,0.5829821342348916,0.01838205628492044,0.006920805846759708,0,0.03129607584986614,506.878915426846,421.57224494547097,5.129443513395191,False,0.7361355310555094,-0.004142270760546761,0.16137718046719282,0.005827770837566623,0.2005,-0.214,-0.3157,-0.0467,-0.1438,0.1014,0.1838,-0.027769,-0.2431,-0.088206,0.0,0.0429,0.25,0.283,-1.0,0.6067,-0.776,-0.0184,0.014618,0.3983,0.1357,-0.5304,0.6576
